      -67.530886990421919     8375.118041537620229         1         1         2      297.8092393024      507.7768670219      626.7575644621
      -65.558872262686805     8373.153941198421307         1         3         4      272.8769307135      585.9074421330      759.4919925984
      -64.720190090016231     8373.942578213198431         1         2         5      316.9873238708      459.9388180677      715.6271057090
      -68.607761129876152     8374.172976779087548         1         5         3      274.0628393347      622.7361862587      800.0779020394
