      -35.350347228396458     9790.913915977564102     1      293.6823691158      860.7846898767     1024.4566946858
      -41.058341717437770     9792.881833598055891     1      324.7291569216      655.0519707341      671.7053052785
      -41.722992401385000     9796.924653787169518     1      399.2855477052      500.2110330140      532.1986393602
      -34.565803637572685     9793.123053104787687     1      342.7178657947      684.4834636497      914.7404945813
      -34.643081859423830     9792.308212005182213     1      417.7447257063      506.5081170220      808.2370917033
      -37.972810010183423     9793.625213920353417     1      352.9233578682      700.8860555488      763.1411834009
      -34.602207579854792     9790.004039502335218     1      282.0982909618     1007.9568813746     1161.5432441878
      -37.978229658195403     9793.267796121168431     1      347.8674092629      646.3319483661      731.0186132524
      -37.173833653352972     9791.141860436682691     1      444.0061201782      568.7824715754      789.8291026186
      -35.309321206578602     9795.049143313635795     1      403.8632073857      517.1911622086      779.9206934305
      -37.121234164494354     9787.391643072474835     1      315.6042141232      740.5547627312      867.1925811728
      -36.155529379948632     9796.999761064171253     1      300.8420532578      697.8792714324      826.9275860347
