     -169.361945964207280      519.008505351200711         1         1         2       59.0685125495       61.0553597740       66.9277074284
     -168.880195864320342      514.461675157758350         1         3         1       58.8912333706       59.9731523446       68.9199734619
     -169.296766401702172      510.169740138321515         1         4         3       56.7641922836       59.9896263672       73.1043625804
     -168.917120035923915      515.633067008718513         1         5         6       56.4370625893       63.0385191064       69.5738258448
     -169.148713503969219      514.682893765703852         1         7         8       57.1688354723       59.3149074294       75.0452344110
     -167.896965793271136      511.524867231248777         1         9        10       58.4406282741       60.6171751161       71.8966517871
     -169.055620600285465      509.746824054006368         1        11        12       59.5345685925       60.4852248450       69.9077511919
     -169.135897547897542      507.312428168660858         1        13        14       56.1898191201       63.8423710775       71.5595768200
     -169.295720492569103      514.273281772122800         1         3        15       56.7722760575       60.9326402247       72.7293305864
     -169.085381120724207      518.781367583893825         1        16        17       57.9071365555       58.8857697555       74.0038590408
     -168.577614941459956      513.079089166513313         1        18        16       56.4593594359       61.0588352829       73.1426560816
     -169.552085114491661      513.318394668522046         1        19        18       56.2676013165       60.6134759452       73.5586610881
     -169.280345180017264      513.444325174203868         1         4        20       57.9824716241       59.3822557408       72.4500529021
     -170.674126401378999      514.451854928407784         1        20        19       56.2577601510       60.4197718044       72.4086532252
     -170.522352975534602      525.501602720795745         1        17        16       56.7223572195       59.3122244960       75.6085361224
     -168.759107759520816      512.074873589253912         1        21        22       58.1406817505       60.7602888110       70.0186407828
     -168.907930033115150      511.402947553409206         1        23        24       57.0964926919       61.5499217597       70.3824918204
     -169.265532653641515      517.405434471957165         1        22         1       57.9949850952       60.8207274355       69.0462390026
     -170.979067132048499      521.965324682731193         1        24        16       55.7428120140       60.9901286361       73.7518258378
     -169.175805075910887      510.764781499610592         1        23        21       56.5632845859       62.5655712130       69.6027096106
     -169.034429994239048      511.171249919287050         1        24        25       56.4422763544       61.7178052820       71.0995399373
     -170.016704684947968      509.847715172980827         1        26        19       56.3695561078       59.8534095783       74.0006316846
     -170.381685738843032      511.442015364943757         1        26        16       57.4035107360       58.6906043917       74.1636760610
     -169.035370187878272      510.908034287197154         1        23        27       56.3905396044       62.0054949359       70.7100172565
     -169.156288193502974      511.482077212185970         1        27        28       57.1319692305       61.4296880407       69.8503345633
     -170.068677629197936      512.835026704692609         1        28        29       56.6819559556       61.4396247408       69.5769817672
     -170.197620607680079      511.336388478369940         1        29        20       56.6744569695       61.3086791119       69.3635848270
     -169.974121644377021      512.397628088175452         1        26        20       56.5701341768       59.9251395186       74.6101220555
     -169.144931094239212      506.225539545597712         1        16        30       58.0407704048       59.4270142530       71.0868886349
     -170.123103518711787      509.987465167075811         1        30        20       57.4962274500       60.0140036850       70.0430431866
     -169.269695934470462      512.560933243493196         1        31         4       56.4253463174       60.3523676613       74.0563110979
     -170.505428799330190      513.824031915304090         1        32        26       56.6622448296       59.1662749376       74.2039374900
     -169.403455040586493      510.553334154788388         1        31        33       55.5998288878       61.0097159744       74.8880038260
     -170.594147843789159      514.418658964613769         1        33        32       56.8840109800       59.2910630184       73.6995906012
     -169.707003840725605      507.308956787467366         1        34        19       58.1554333784       58.7486467866       72.1978754538
     -169.283151212584272      511.795611396770937         1        35        19       56.1999551711       61.7462181074       71.5375754254
     -169.907463987732143      509.071952150281845         1        19        36       57.3001156134       59.1374348326       73.5507863534
     -169.756579300241526      507.687763773631332         1        34        37       57.6643778936       59.1265562821       72.9409151183
     -170.325474482857715      508.315741182676220         1        38        33       56.9445649516       59.0809691701       73.9210435359
     -169.905741802794495      508.248658397936254         1        36        26       57.1552567326       59.1583660571       73.8283072698
     -170.478403140559493      512.663198420608637         1        26        38       56.7128831777       59.3736748696       74.1052629474
     -169.795305529238163      506.427718423760041         1        19        26       57.3845533674       58.8545062875       73.6842586683
     -169.813553471726493      507.356324361726422         1        34        37       57.6312309126       59.1682277604       72.6215508092
     -169.551568721303596      506.440534727961847         1        39        40       58.4209167066       62.4402407683       65.9556171367
     -170.014249577176827      512.276536354296240         1        41        42       58.5419323686       60.0726236861       68.8356380716
     -169.955620719382296      511.513756255357578         1        43        41       58.8394461447       61.0829596472       67.1454394226
     -170.091634333343620      510.009122748474283         1        43        44       57.3661327165       62.6562298929       66.8289267642
     -169.783513432906091      512.534469202986998         1        40        43       57.9739599087       62.8188888010       66.1568130113
     -170.071116944851724      512.745082528444641         1        42        30       58.2960344621       59.5709691550       69.7272390765
     -170.099042175103790      509.139027590528940         1        44        35       57.2332214807       61.9803310119       67.9555475848
