      -35.350347228396458     9790.913915977564102     1      293.6823691158      860.7846898767     1024.4566946858
      -41.058341717437770     9792.881833598055891     1      324.7291569216      655.0519707341      671.7053052785
      -41.722992401385000     9796.924653787169518     1      399.2855477052      500.2110330140      532.1986393602
      -34.565803637572685     9793.123053104787687     1      342.7178657947      684.4834636497      914.7404945813
      -34.643081859423830     9792.308212005182213     1      417.7447257063      506.5081170220      808.2370917033
      -37.972810010183423     9793.625213920353417     1      352.9233578682      700.8860555488      763.1411834009
      -34.602207579854792     9790.004039502335218     1      282.0982909618     1007.9568813746     1161.5432441878
      -37.978229658195403     9793.267796121168431     1      347.8674092629      646.3319483661      731.0186132524
      -37.173833653352972     9791.141860436682691     1      444.0061201782      568.7824715754      789.8291026186
      -35.309321206578602     9795.049143313635795     1      403.8632073857      517.1911622086      779.9206934305
      -37.121234164494354     9787.391643072474835     1      315.6042141232      740.5547627312      867.1925811728
      -36.155529379948632     9796.999761064171253     1      300.8420532578      697.8792714324      826.9275860347
      -35.184894689712223     9793.976973761344198     1      332.7238330512      672.5852522950      794.0561444218
      -37.072147322882302     9791.617778112082306     1      458.5262941441      566.4838062509      816.7647242055
      -36.474285209159291     9798.555612983529500     1      329.5658775860      564.3151053381      698.2965783249
      -35.909405093084388     9793.712235802453506     1      332.0502780870      756.8151517037      907.7852458368
      -31.986356017495893     9794.915467914433975     1      404.2736531193      468.9945665539      701.3525224860
      -34.641031850578088     9792.240771575701729     1      356.0890425030      588.4991843850      780.0381590321
      -32.870065152182065     9795.482039277943841     1      371.2166747433      512.2180140534      669.2798044122
      -34.863923711860764     9790.045097247262675     1      270.2679104005     1021.8081563606     1058.1579528840
      -32.576171257003466     9791.291401683078220     1      354.4624799669      628.5197806667      770.9931865571
      -37.150749020109970     9794.563390376750249     1      309.7627704484      628.0636614472      779.9600191653
      -39.443905062615613     9798.126886132471554     1      422.1187397875      446.4718859913      541.7943367177
