     -413.1366197459    42629.6449807826     1     3660.1770840833    20143.7959930364    20807.9173412179
     -416.4384456095    42619.4240108124     1     3881.2724801039    22905.9114008071    24559.2966021176
     -417.3788757352    42624.9239375954     1     4817.1853886751    19081.0547472445    21225.6042164779
     -416.5635936560    42618.2522797078     1     4189.6634233045    22099.0323373046    24170.9922584375
     -414.9924365629    42618.7143043662     1     4604.5429816285    19521.1110184913    22211.9814125275
     -415.9066985779    42619.2917758790     1     4629.2962866181    19520.2780165205    22210.4141676005
     -415.8969495376    42617.6741120669     1     4508.1481076034    18811.5325808299    21299.6370082841
     -416.0094683565    42622.6498234790     1     4546.4727244990    18166.8861522600    20775.8374859056
     -418.8158266497    42627.0271972230     1     5518.3781878820    14590.6332269575    18092.0979048340
     -419.1568885103    42628.9006323990     1     5479.4775012955    14821.3359988938    18243.7612080546
     -419.1261028688    42627.3112227828     1     5675.3429575832    14755.8579211688    18768.1292699066
     -418.5918889424    42627.6832150509     1     5239.6017211696    15988.4380709086    19645.6540338597
     -417.8425576523    42627.3696646336     1     4992.1957514163    16319.5187959860    19747.9480289127
     -417.5171926628    42628.0303510966     1     6232.0298012282    14228.0811270094    18741.2316556365
     -418.4085543159    42628.1834777427     1     6264.3853217747    14173.7705573743    18674.8350021462
     -418.9393429903    42628.2988704434     1     6783.4470391205    12684.8507126344    17684.2510344377
     -421.4270921313    42626.5914836595     1     6746.0947121747    13138.6919705885    17975.0294820866
     -420.3786092556    42627.1877639939     1     6702.3996048204    13390.5485891341    18039.6619842608
     -419.9979418088    42626.1381687927     1     6931.2582630383    13064.7838800204    17726.0990737781
     -420.5635248631    42629.0161344288     1     7844.7402407895    10209.6100152822    15898.7202104513
     -420.1793748024    42628.3473640362     1     7682.1763628843     9876.4902476785    15366.0625736674
     -419.1875338665    42626.5808910545     1     8204.8242470370     9742.5723249727    15280.5595252424
     -418.8547836350    42621.6748793668     1     8250.3181676409    10860.1553420955    16734.9796973913
     -418.8940869183    42620.8280769301     1     8120.9931531777    11021.2701562612    16744.0267811661
     -419.9381077177    42620.2501266215     1     8128.8962980131    10832.5960753896    16719.9033676989
     -418.1883995105    42618.1403198988     1     8163.5696564988    11503.4457291089    16972.5780239374
     -432.5285359933    42662.1026189636     1     4482.8837121691     9233.0832269893    10237.7264481456
     -432.7232603238    42663.0988714446     1     4595.5616023158     8733.7961935045     9406.8023850217
     -442.3336360774    42677.2385589213     1     3516.5865853836     9155.3472651440     9406.6030191277
     -442.3770145136    42674.2276083882     1     3584.3294702902     9033.8907625087     9433.4666647876
     -441.9850318093    42673.5476214867     1     3621.0163776382     9046.5708018987     9217.2449115481
     -442.4524428054    42675.3875533594     1     3652.8080641938     9140.9571791455     9293.6054909104
     -444.5682707855    42673.5010378682     1     3669.7766118038     9066.8396200915     9214.0888745708
     -444.6112806684    42673.8954409773     1     3698.5160526429     8996.3239961821     9244.5161294318
     -443.8501438324    42676.1192287708     1     3787.0954218556     8684.7700279584     8873.7929205347
     -447.9203108361    42677.0735774656     1     3808.0889641035     8819.2543277356     9043.0137647098
     -448.3892976725    42680.4574443215     1     3779.6365716003     8720.7825950192     8968.5846314780
     -449.9013080858    42683.5307795634     1     3757.2520355727     8857.7020943763     9100.3804815836
     -454.4730095848    42699.4276985254     1     3444.4596343933     8259.9559124246     8789.8864264442
