      -33.262522379585022     9733.755537604751225         1         1         2      367.1896850327      528.0899334454      731.2798988709
      -33.756495353511696     9730.358954559687845         1         3         4      221.6084185881     1128.9999303809     1165.0477128199
      -36.506356129949211     9732.085405541794898         1         5         6      390.8523082722      545.2925673941      635.0848026496
      -33.662707672232159     9735.344012562329226         1         7         6      342.1843971281      627.4535558532      694.9803753250
      -31.202072437232118     9732.798082353103382         1         4         8      333.8913244212      775.9566967694      935.1343594492
      -37.522672378248728     9733.431103617835106         1         7         4      363.0984344063      647.8431857904      718.3114247025
      -30.900898769583648     9731.318785858517003         1         8         9      213.5207090181     1194.3052252561     1233.3888491241
      -34.099382021214296     9728.708033994535072         1         9         9      270.2443645146     1022.4153227746     1058.8128704958
      -33.831623975309242     9728.644681388233948         1        10        10      282.3983842313     1008.5948797898     1162.5767126473
      -35.748619815232985     9733.686841938186262         1        11         4      382.9027416309      610.0696612781      700.6381158227
      -37.514340547416509     9731.111942694613390         1         5        12      300.0912225287      924.6027586408      947.1311221620
      -36.841733464554693     9726.831284982499710         1         5         5      350.5310354560      662.6243403411      728.2427538269
      -31.125005201161088     9729.516273386871035         1        13        14      274.0954346252      969.2475613693     1139.2724103042
      -31.671873457556671     9728.199845989422101         1        15        16      410.9816718342      867.0740776934     1063.6058880839
      -32.266204908038333     9730.683270133469705         1        14        10      312.1243308139      947.8434045317     1090.2586624994
      -32.259869728843171     9731.679800948579214         1        17        18      249.6494604119     1090.0054986938     1144.4687400538
      -31.812279852676738     9728.078195789510573         1        12        19      330.5238791376     1003.3008035538     1067.4204429380
      -32.665266036341592     9732.568167636383805         1        20        17      429.8714501969      548.3925209262      755.4991916190
      -33.044228047650165     9735.808035060828843         1        17        21      431.3534644292      487.8589938984      725.1859261567
      -35.602517197200598     9730.654850162351067         1        18        14      315.5956661584      828.1652307818     1029.1403703239
      -31.273633234603068     9732.504668200273954         1        22        21      429.4860974691      572.4854862622      826.7077842671
      -34.556859456175971     9734.435714751518390         1        21         1      405.8955789394      507.5458833800      795.5770551598
      -32.413162257047475     9727.125577252438234         1        23        24      279.7699641342      949.5171986723     1078.8678151392
      -32.596618535929565     9726.833676509406359         1        25        26      257.2462073294     1211.5121524275     1306.8536504038
      -38.004203189289171     9725.130398388955655         1        27        27      397.9329107463      815.9046613463     1035.9989241658
      -33.519841625685899     9731.307566642273741         1        20        28      408.6936522100      633.7886419332      805.7460917250
      -32.698157504553137     9727.055760474990166         1        29        30      212.7438025447     1289.2727280625     1353.4511540681
      -35.947128142726456     9730.143379223834927         1        18        18      318.1061051025      726.3231273151      930.2334541317
      -31.887509320062236     9730.479618557472349         1        31        18      285.3126882711      834.1667687529     1004.9621519837
      -33.030556638223914     9731.555762527448678         1        32        18      323.4477748272      796.3151350206      954.4709030174
      -31.717621374242299     9727.745765496654712         1        33        27      402.4847940999      863.5996684259     1024.9062280850
      -34.365523252550759     9733.344930126217150         1        34        35      324.9075843517      668.1987255457      803.5754741699
      -32.522348805718650     9727.186473106004996         1        36        37      243.4236719543     1281.2681001320     1370.8992614236
      -35.576868728265623     9730.270050298440765         1        14        14      311.0899672378      863.9288835258     1058.7448662992
      -33.601021848198513     9729.328876683293856         1        36        38      252.8751162525     1312.4247090939     1388.9831042604
      -35.227642206360144     9726.510905272880336         1        16        16      362.3992272802     1048.7840552530     1220.5032137153
      -32.409871911669256     9727.425451894629077         1        25        39      302.7716266925     1126.0001506748     1288.2909336685
      -31.380311668211249     9729.531119890722039         1        40        35      250.4412984634      982.2526523613     1055.7577470368
      -35.449675804246624     9728.645513510848104         1        38        16      290.4938352110     1254.2074738721     1358.5010993797
      -33.402088899710691     9728.058161920056591         1        24         3      263.9030721547     1023.5361615798     1131.6151893372
      -36.357998914719644     9731.132724841572781         1        18        18      317.4096072493      723.3234567545      927.4433565959
      -37.402204531885388     9727.485983689241039         1        25        25      289.0070212625      977.9297249584     1113.0430744806
      -32.323433613923470     9733.850277324292620         1        34         8      349.0035680235      671.7577745597      863.8877080003
      -37.889094015359433     9723.815714982607460         1        26        26      225.0086504333     1347.6778512700     1369.2705018167
      -38.262144010991506     9727.044845884347524         1        27        15      411.5635777753      803.6327721775     1042.5214343707
      -33.741728584689326     9728.914492493946454         1        41        25      264.4694285713     1225.9173437885     1316.6198485248
      -35.137201846567905     9726.458234342664582         1        38        38      233.8456705043     1393.9564707079     1478.9488284097
      -36.431385996656331     9727.583149017622418         1        42        43      199.0345194013     1449.6091537516     1492.3553018535
      -37.913709304424458     9725.451697921051164         1        15        15      426.2121685055      783.8530959404     1038.6601594291
      -34.937814017347364     9731.665292481751749         1        20        22      462.2716781253      504.0920526729      733.5544542188
      -37.896633220571687     9726.858746913603682         1        43        29      227.6775553482     1318.2006238554     1364.4494783432
      -37.946133491435319     9726.826012093823010         1        42        39      193.8464626857     1520.3467965925     1549.5763853586
      -35.362410527900124     9727.981042982188228         1        41        33      297.8208852136     1193.4414518516     1298.1041730022
      -37.101941119553658     9728.131261527507377         1        36        25      292.0691754675     1069.3625018702     1197.5139174191
      -34.364554206399873     9732.682260162913735         1        11         5      320.1521496455      762.4176018258      774.8979230193
      -31.102629495887186     9729.261756365978727         1        18        44      261.8760671152     1003.2165247692     1168.1501454650
      -33.455623199154616     9731.842735243069910         1        45        46      415.2237827999      643.6305824910      831.8339968213
      -32.606576512433946     9727.174678099121593         1        44        47      226.8327687040     1155.5583305607     1203.0642051038
      -37.692068866057127     9730.143097855911037         1        20        20      436.8771233537      545.6557426347      714.5781910355
      -36.089476734151276     9728.166492595453747         1        48        45      221.9544976870     1158.0918851503     1211.7809428326
      -37.645640169297621     9723.742990912372989         1        47        47      276.8174511866     1090.4641905829     1169.4393442596
      -37.923254556675090     9732.152975230277661         1        46        20      440.6144637937      551.8091687046      735.3659576321
      -30.696319512737659     9733.403478358137363         1        17        34      381.4965778699      662.4516712070      818.5610513471
