     -169.403102763540545      520.527853268869080     1       58.8399774551       60.8497059222       67.7880496912
     -173.928426590627964      538.668902793976144    48       61.0912066056       61.0912067955       61.0912072523
     -169.205253906214921      512.433786480948584     1       56.5898755232       62.7391668556       69.2875369727
     -169.266920456807298      517.079956786916455     1       57.8352245364       60.8298861842       69.2890415531
     -168.415319534113138      518.875887826861458     1       58.1124895430       60.3639584623       72.4459082042
     -170.992492629051611      524.126533429432584     1       55.6720886892       61.1532796246       73.7601019331
     -169.355866230312301      521.356675002685279     1       53.5917364966       64.6017466997       74.1022121527
     -173.252378415649559      534.391888434640578    10       57.2204539120       57.2204547577       77.8839496700
     -170.956894617602359      529.545244244304740     2       56.1601753391       60.5267189902       74.2809101303
     -172.877736411172606      532.373161430179721     1       56.0677106226       59.7701456869       74.2584149559
     -169.102941660861887      514.702573791914233     1       56.8921705956       61.2223304405       71.4070900505
     -169.304465679698268      512.726237991002790     1       56.2947538240       62.2470987213       70.6529274743
     -169.195900665629864      521.410922104541100     1       54.2080752863       64.1031453666       74.5165289616
     -169.918084372548861      530.270853183320583     1       58.7994825232       63.2758338633       64.9130744817
     -169.674679868763747      518.407772974310546     1       57.3666047121       60.0641489727       72.7272925697
     -169.526790661037808      516.862102908978613     1       56.8861615616       60.4959383306       72.6785619948
     -169.595963474128041      516.884245436005813     1       56.6045871855       60.7059924204       72.5680113828
     -168.883200255323089      513.620825551962071     1       57.7155309631       62.0825281912       69.1582809431
     -170.940862382370256      530.024106481846388     1       58.6510548616       63.2636897730       64.5847240597
     -170.956696805726722      529.093231650703615     1       57.6283300180       58.0433561545       76.7455958769
     -169.416179542842087      518.149865049276968     1       52.0951042459       68.4644139778       70.8315532783
     -169.274186573735335      520.298541117009563     1       55.4305326614       64.3363596361       69.5051989264
     -169.497147140620854      513.212807256547194     1       57.0222900824       59.9088887485       72.6300717337
     -170.105368363658471      516.958371086956276     1       56.8569533838       61.7076206354       69.8738441477
     -169.177767553297826      520.558985838284684     1       54.9448513782       63.2564556112       73.6698012878
     -169.883720523703232      517.288382555257499     1       55.9078123189       61.6853739153       73.8321352764
     -173.134317008841720      532.973046768388485     2       55.9271973849       59.6156046327       73.9141801839
     -171.257870818416876      530.235958337219472     1       54.9858242891       62.4968450417       73.4463112097
     -167.404131654820958      513.465575100400997     1       58.7353626607       62.1700225500       68.3463379396
     -168.547214916290898      511.634124568494315     1       59.4148801038       61.0270020184       68.4627480991
     -168.820580671689669      514.466904153733253     1       57.6532417963       59.9752102859       72.8061749165
     -168.820170151173926      515.040889233284020     1       57.4419619304       60.2721499946       72.5223297552
     -169.205837088828304      511.556729596261391     1       58.2853714596       60.4097313867       70.1162411137
     -169.754552347450897      516.984343822851542     1       57.6251273749       60.1607908494       70.4780731158
     -168.312140885849914      514.264880436774774     1       54.7610429282       63.3586959880       74.3145408175
     -170.450110052169720      525.396592320983473     1       56.6181905197       60.3974294804       73.4311685777
     -169.397458038985832      515.362697426860109     1       58.0866625418       60.2765718921       70.7358882358
     -172.234926493185810      524.446406542320801     1       56.2459996208       59.9035698052       71.6940237374
     -168.028137332984898      516.227534803871777     1       57.1504700301       61.8557927011       72.5272118913
     -170.649347737725094      524.242684185423286     1       56.2253085552       60.6947950216       72.9480093984
     -171.186026924032291      530.291264080152700     1       57.0857327556       60.2390887344       73.7246913106
     -171.026506373509903      524.392977943912229     1       55.6884902509       61.1951669833       74.3566331200
     -170.336104002826715      525.994566282131700     1       56.1465479856       61.4143591348       73.1022069489
     -170.363150610601110      513.038997471599600     1       55.7906974270       62.2055391576       71.0073589352
     -169.326115446506321      511.694513699436015     1       57.9369750852       62.3222101201       67.8128386835
     -169.113404869230578      512.910931796565819     1       58.5246291072       60.7142911485       68.7797800220
     -169.280006156243985      513.184084417569238     1       56.1085615065       62.8310304757       70.7045231203
     -170.290420618035540      515.898146987565838     1       56.5668867300       60.8211627151       71.1698439581
     -169.476410089903055      514.260950085040690     1       54.4654000071       64.8134938951       72.1684629153
     -170.549769551181441      518.069019134355131     1       58.0038909267       60.2264456725       69.6168943277
     -170.002131850987467      529.019954883942205     1       54.3864114225       64.1948963417       73.5788346606
     -171.375799894538574      532.279234175679335     1       55.2483436755       61.3604434896       77.2975362035
     -170.632648864717083      525.170256100953566     1       57.0990850638       58.5649202136       76.7856075988
     -170.749164823223822      525.960436577661085     1       56.7404720861       58.8457465065       77.8908809081
     -170.796922320092079      532.382782604074691     1       58.0480748142       63.2009983332       66.1128373477
     -168.484962640870094      517.789257145640818     1       58.9227426446       61.2475295582       69.2033098695
     -168.600688386645004      517.443220251842604     1       58.8707006947       61.1547234047       69.3318464382
     -168.765549058469844      516.815235744682241     1       57.5092198565       62.3070440117       69.1145319588
     -168.696144673201076      511.999173366357070     1       56.9491031494       62.0961761179       70.3210101315
     -169.544831876351367      514.873865696314624     1       57.3159688033       60.0483062733       71.8271303935
     -170.261894550449568      521.012152593550582     1       55.6195445820       62.2561066596       72.8514879383
     -170.473195540202312      521.267153201040514     2       60.1995003061       61.2820126752       64.4259003454
     -169.055806745441970      514.301650640044500     1       59.1673712230       61.6752970843       67.1090661229
     -169.321538392284566      516.120474806885568     1       56.3975379407       61.9637548284       70.4285899099
