     -169.361945964207905      519.008500698187277         1         1         2       59.0685138227       61.0553599196       66.9277053042
     -168.759107759549806      512.074885626003038         1         3         4       58.1406754087       60.7602915863       70.0186500961
     -168.277106889682727      513.484196133625346         1         5         6       58.0188384711       60.6742245147       71.6113255847
     -168.331767424319082      516.175925458466281         1         7         5       57.2439290518       60.7589717444       73.3874273391
     -170.877492660690081      525.943524630611819         2         8         9       56.3617118382       59.6676073424       75.3864178930
     -170.793123433790157      525.142284101633095         1         9        10       55.9236264779       61.1215116737       73.5226502001
     -169.034429994281140      511.171243912288162         1         6        11       56.4422738645       61.7178050107       71.0995477680
     -168.907930033146869      511.402942500531822         1         6        12       57.0964892376       61.5499223216       70.3824951116
     -169.265532653752928      517.405416527808484         1         4         1       57.9949955001       60.8207108992       69.0462471660
     -170.979067132068423      521.965321796145417         1        10         6       55.7428117795       60.9901294505       73.7518282664
     -169.175805075954770      510.764775779412332         1        12         3       56.5632837005       62.5655709915       69.6027061143
     -169.010605393651957      517.233450865845498         1        13         7       54.2218955241       63.5826173539       74.2897959232
     -168.780450355121758      514.907146454728263         1         9        13       55.5387128785       62.2405984782       74.8511616300
     -168.650542946413026      513.434020652129561         1         6         7       54.8259090166       63.1282556588       73.0004206693
     -169.811894225816530      525.079013613415668         1         2        14       59.3445308584       62.6580792174       64.5544031160
     -168.641453774799402      513.690442588436326         1        10        13       54.8501059428       63.2043125220       73.2476098480
     -169.134217971662338      511.516360564529634         1        15        16       56.9792580853       60.5254797461       72.8075700417
     -168.878220420553845      513.130198246270083         1         1        17       58.7729478619       59.1703980951       70.7996878496
     -168.674454257273254      512.472469777468632         1         4        18       58.1316651080       60.8402686277       69.8364727143
     -168.261650835512683      524.882274022495494         1         2        19       59.1850931070       63.7034077214       65.6170417803
     -168.712113948330796      518.923225368670046         1        13        20       56.1053799461       61.2538381365       75.7947247022
     -170.920653505854773      529.887673132645091         1         2        19       58.9751445137       63.1195340298       64.1920234233
     -170.847787863317535      525.391759599719535         1         8        20       57.5077323527       57.9886290227       76.8627631197
     -168.880195864327192      514.461727423347384         1         1        17       58.8912356186       59.9731570673       68.9199624002
     -168.480742693217991      512.383741667319555         1        21        22       53.4354603331       66.9467564184       70.7675616337
     -168.365334691983008      507.947852141831959         1        23        22       56.0738170624       61.7204561921       72.2910202043
     -168.902354426431117      515.181837506500528         1        17         4       58.2086278116       60.2283082473       69.8618763017
     -168.493292560552874      511.394497459482977         1        24        25       56.5078340922       61.7270389873       73.4107831101
     -169.365709072195386      510.970501472709998         1        24        26       56.3799494120       61.6363541153       72.6077802207
     -168.982969169613767      516.711724349026667         1        25        27       53.9004506789       64.0306319953       74.5896419096
     -168.635429440392045      515.119747091844829         1        28         7       54.8162334051       63.7394515412       72.5769676220
     -167.381840113639498      510.872539745233837         1        29        30       58.9451466889       61.9110971268       68.3015152498
     -168.801334889755509      513.466299039000660         1        10        31       57.5845629706       60.0656116971       72.7596238581
     -168.815609461685824      514.475464197949350         1        32        17       57.3873750760       60.3073376212       72.5655872382
     -168.817754242447620      514.823595764979586         1        32        31       57.5685294697       60.0994947290       72.6510863998
     -168.341781631739281      515.425079322164265         1        33         5       58.6733529952       60.2365282197       71.5473554932
     -169.088890785080167      512.089180769611062         1        34        12       57.8679539400       61.0743373721       69.7658906818
     -169.204687653237585      510.862609693092566         1        34        33       58.2917680412       60.2943385483       70.2421268000
     -167.073723587143519      510.894844127279555         1        35        36       54.3275718206       64.5282163017       75.4490507352
     -168.771912632607354      512.387964514394980         1        37        31       58.2756166307       59.2884611994       72.8815742910
     -169.276756791646534      516.132105885013516         1        10        38       57.3234436982       60.0976613075       72.6647878171
     -171.786135108007130      525.599005923247773         2        10        10       56.7327643387       59.2698116324       73.7761891217
     -167.711996776995392      512.932960506298059         1        39        10       57.1238147596       61.5461507475       72.8882130380
     -169.812915261164449      520.289440284974944         1        40        41       57.9083583313       59.2085235983       73.1983055650
     -168.888984869735452      515.253201699051260         1        42        38       57.5062704419       60.0974798773       73.2473321912
     -170.315295186542414      524.167592318280867         1        43        28       55.8622442115       61.7115030806       73.0285143945
     -170.288403393818328      524.119344903313504         1        41        43       56.4655432408       61.0506294488       73.2391563818
     -168.943780367908658      520.978842595480955         1        13         8       56.2590232566       61.1535253563       75.4270649883
     -168.707235341071481      512.688807973254711         1        44         8       58.1138940737       60.1561087062       71.8536926907
     -168.966744964454819      507.278286641311809         1        45        46       58.4797693611       61.3369010649       67.9369551317
     -168.596201524880684      513.587067903599632         1        47        48       57.2274086667       61.2847984568       70.9661621646
     -168.284968945336459      513.029033153428486         1        49        47       54.1764040944       65.6396533618       71.8739595669
     -168.921892239621997      511.582075395841855         1        50        34       57.7965873981       60.3453960568       72.0355872859
     -170.091115746685603      515.906703749183748         1        24        50       57.0185234552       61.5331434417       69.8235460449
     -169.154447316231995      521.152952788422340         1        51         7       54.5790400514       63.8082549693       73.9492850126
     -170.145098601004605      525.451838599971666         1        52        53       57.2072835389       58.8360531487       76.7870531649
     -169.740230440513102      523.846941911221620         1        51        52       54.8062238430       62.8553156446       75.0842353465
     -170.735473855375290      523.710740175572710         1        54         8       56.6604441424       58.8557245614       77.8846346044
     -170.630276779041992      524.304409303002672         1        54        53       57.0335772541       58.5995152699       77.0003668386
     -166.999971328254816      518.833421995101958         1        55        56       58.8360108639       63.1092373498       66.8348027849
     -170.619753418691545      529.439290882220121         1        55        19       58.1605826581       63.1763129270       66.1199071901
     -168.343019818351962      514.953748663998226         1        57        58       58.5952528662       61.6819923835       68.6282573744
     -168.484637326162272      517.676620072287051         1        57        56       58.9421221819       61.2183641551       69.1969289702
     -168.575425328609384      510.455934854505131         1        59        60       56.9074515573       61.7280397564       70.7878018668
     -168.658258133974783      510.349918180214843         1        61        60       56.9621530240       61.2221495595       71.4296759412
     -169.044681983985527      512.208079821590559         1        62        63       59.3431292383       61.8086628639       66.5878233213
     -170.079076715219003      518.387190717774047         2        62         2       60.0099382250       62.3395143380       63.5540905002
     -168.874705230989690      513.534277149347304         1        63        18       58.0756988576       61.9267077639       68.7223254299
     -169.035370187931051      510.908055540575674         1        64        12       56.3905381274       62.0054950043       70.7100193530
     -169.294862606122024      515.292667947693076         1        64        34       56.8331169496       61.4389164846       70.3091329157
